Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score
STU00219,18,Male,4.61,68.6,6.5,8.8,6.1,2.22,No,Hybrid,Poor,Average,No,0,Middle,7.2,51.85
STU00220,17,Male,6.18,63.3,7.8,8.1,2.9,2.31,No,Hybrid,Good,Good,No,4,Middle,4.9,83.36
STU00221,23,Female,5.36,78.9,8.2,7.5,2.8,2.39,No,Hybrid,Good,Good,Yes,1,Low,3.3,93.9
STU00222,18,Female,8.48,88.7,7.2,4.5,4.4,2.96,No,Hybrid,Average,Poor,Yes,1,Middle,4.8,98.3
STU00223,17,Female,4.56,84.7,7.3,7,1.5,2.93,No,Online,Average,Good,Yes,1,Middle,2.5,92.53
STU00224,24,Female,4.55,60.7,5.9,6.2,6,2.85,Yes,Offline,Average,Excellent,Yes,0,Middle,2.7,63.61
STU00225,22,Female,2.92,84.4,6.3,9.6,4.3,3.26,Yes,Offline,Poor,Poor,Yes,1,High,3.8,68.97
STU00226,19,Male,5.05,80.8,7.7,5,2.1,2.65,No,Offline,Good,Poor,No,4,Middle,5.5,99.38
STU00227,24,Male,6.37,78.8,9.1,8.1,5.4,4,Yes,Offline,Good,Average,Yes,2,Middle,2.9,99.93
STU00228,20,Female,3.52,82.7,5.9,3.7,1.5,2.98,No,Offline,Good,Good,Yes,0,High,5,81.29
STU00229,17,Male,4.9,86.1,8.8,2.9,3.9,3.66,No,Online,Average,Good,No,2,Middle,3.8,86.64
STU00230,18,Male,6.44,94,6.8,2.9,4.8,2.59,No,Hybrid,Poor,Good,Yes,2,High,4.6,93.04
STU00231,20,Female,4.75,92.8,6,6.4,3.5,2.58,No,Offline,Average,Good,Yes,3,Middle,4.6,82.62
STU00232,19,Male,3.96,99.4,4.4,2.9,5.5,2.43,Yes,Offline,Average,Excellent,Yes,1,Low,5.2,71.08
STU00233,22,Female,6.95,86.3,6.7,4.9,4.2,2.86,No,Hybrid,Poor,Good,Yes,2,Middle,4.5,95.91
STU00234,23,Female,5.19,74.6,7.6,3.9,1.1,2.68,Yes,Offline,Poor,Excellent,No,1,Middle,4,79.02
STU00235,20,Male,5.79,93.7,5.5,5.6,3.1,3.22,No,Offline,Poor,Excellent,No,2,Low,4.2,95.11
STU00236,23,Female,7.34,68.5,6.9,6.1,6.2,3.1,No,Hybrid,Good,Good,Yes,2,Low,3.7,90.42
STU00237,17,Male,7.29,88.8,7.1,5.4,4.1,2.05,Yes,Offline,Average,Good,Yes,2,Low,3.5,94.58
STU00238,19,Male,4.31,70.4,7.7,6.7,4.8,2.16,No,Online,Good,Excellent,Yes,0,Middle,4.8,59.59
STU00239,18,Male,3.95,74.8,7.5,2.2,3.7,3.06,No,Offline,Good,Excellent,No,1,High,4,85.67
STU00240,19,Male,5.57,92.6,7.1,4.5,3.1,4,No,Online,Poor,Poor,No,3,High,2.7,97.03
STU00241,19,Female,4.73,74.4,8.1,2.3,4.1,3.2,No,Online,Poor,Poor,No,3,Middle,5.4,94.98
STU00242,21,Male,1.2,91.1,7.6,4.4,5.6,2.91,Yes,Online,Average,Excellent,Yes,0,Middle,3.2,64.14
STU00243,19,Male,7.55,86.8,6.8,1,3.4,3.5,No,Offline,Average,Average,Yes,4,Low,4.8,98.35
STU00244,19,Male,5.04,79.2,6.6,1,4.4,3.19,No,Online,Good,Excellent,No,2,Middle,1.4,89.74
STU00245,24,Female,6.47,87.9,6.8,3.4,4.5,2.85,No,Offline,Average,Average,No,1,High,4.8,89.42
STU00246,20,Female,2.65,86.5,4.4,6.3,2.1,3.52,Yes,Hybrid,Good,Average,No,0,Low,3.3,81.73
STU00247,18,Male,7.58,82,7.1,1.5,3.9,2.9,Yes,Online,Average,Poor,Yes,4,High,4.3,97.97
STU00248,24,Male,3.82,74.3,6,3.9,4.7,2.85,Yes,Offline,Poor,Average,No,1,High,5,72.25
STU00249,24,Male,4.78,88.8,8,7.4,6.6,3.15,Yes,Offline,Average,Average,No,0,High,2.6,79.2
STU00250,20,Male,2.2,77.4,7.2,8,8.1,2.53,Yes,Hybrid,Average,Good,No,0,Middle,9.7,34.54
STU00251,20,Female,4.67,80,7.5,6.1,3.1,2.74,Yes,Online,Average,Good,Yes,2,High,5.1,90.66
STU00252,17,Female,4.54,85,6.2,3.9,5.5,2.27,Yes,Hybrid,Good,Excellent,No,1,High,6.1,69.76
STU00253,20,Male,4.63,79.6,7.5,6.2,5.4,3.53,Yes,Hybrid,Average,Good,Yes,1,High,3.3,86.41
STU00254,21,Male,5.88,83.1,7,3.7,6.4,2.59,Yes,Online,Average,Good,No,1,Middle,5.5,86.1
STU00255,21,Male,5.12,83.6,5,1.2,4.6,2.81,No,Online,Average,Good,Yes,2,Middle,1.8,94.65
STU00256,24,Female,6.95,83.4,4.9,3.6,8.1,2.42,Yes,Hybrid,Average,Good,No,3,Middle,1,89.44
STU00257,23,Male,4.06,81.9,5,6.7,4.6,3.38,No,Online,Good,Good,No,0,High,2.4,79.24
STU00258,17,Non-Binary,3.01,94.2,7.3,3.2,3.7,3.45,No,Online,Poor,Poor,Yes,2,High,2.3,95.34
STU00259,23,Female,4.96,75.9,7.5,2.4,1,2.98,No,Online,Average,Poor,No,3,Middle,3.1,86.64
STU00260,23,Male,6.26,76.4,7.1,1.9,3.1,2.44,Yes,Offline,Average,Poor,Yes,3,High,3.1,93.34
STU00261,24,Female,7.49,68.3,8,7.9,2.8,3.11,Yes,Offline,Good,Average,Yes,3,High,2.8,99.57
STU00262,22,Female,6.63,57.6,7.9,8.3,4.4,4,No,Hybrid,Good,Good,Yes,2,Low,2.8,93.6
STU00263,24,Female,1.47,87.1,5.4,7.1,3.8,4,No,Offline,Poor,Average,Yes,1,Middle,2.5,64.45
STU00264,18,Male,5.75,85.3,6,4.4,6,3.85,No,Hybrid,Average,Excellent,No,2,Middle,3.9,96.42
STU00265,18,Male,7.92,94.7,6.7,4.5,5.5,3.68,No,Online,Average,Excellent,Yes,1,High,3.7,88.4
STU00266,20,Female,5.13,66.4,7.7,6.2,5.1,3.23,No,Hybrid,Poor,Excellent,No,1,Middle,2.7,94.36
STU00267,20,Female,3.97,73,7.8,3.7,2.3,3.89,No,Online,Average,Excellent,No,3,Middle,6,91.36
STU00268,22,Female,5.62,75,6.1,4.7,3.4,3,No,Hybrid,Average,Average,No,2,Middle,4,85.07
STU00269,20,Female,3.99,99.7,8.7,5.9,6.6,2.02,Yes,Online,Average,Good,No,2,Low,4.8,79.55
STU00270,18,Female,6.28,89.6,7.6,5.3,5.3,3.65,No,Hybrid,Average,Average,Yes,3,Low,4.7,97.19
STU00271,23,Female,4.97,78.8,7.3,10,4.3,4,No,Hybrid,Poor,Excellent,No,2,Low,1.7,90.63
STU00272,24,Male,7.79,80.3,7,3.8,1.7,2.79,No,Offline,Average,Excellent,Yes,2,Low,3.4,97.82
STU00273,19,Female,6,83.6,7.5,4.6,5,4,No,Online,Average,Excellent,No,1,Middle,5.5,85.1
STU00274,21,Female,3.55,69.5,4.8,1,5,2.95,No,Online,Poor,Good,No,0,Middle,4.9,74.53
STU00275,19,Female,6.21,83.8,6.1,7.4,2.4,3.59,Yes,Hybrid,Average,Good,No,1,Low,1.6,96.5
STU00276,19,Female,6.87,69.9,6.2,3.7,0.5,2.5,Yes,Online,Poor,Poor,Yes,1,Middle,3.3,89.84
STU00277,18,Male,3.86,81.4,7.7,5.9,5.1,4,Yes,Hybrid,Poor,Poor,No,2,Middle,4.4,88.38
STU00278,19,Female,4.15,87.2,7.7,3.1,2.6,2.6,No,Offline,Average,Good,No,0,Low,1,91.41
STU00279,24,Female,0.39,83.2,6.6,6.3,5.6,2.55,No,Online,Good,Good,No,0,Middle,4.5,52.71
STU00280,22,Male,6.81,73.6,10,5,4.2,2.21,No,Offline,Poor,Excellent,Yes,3,High,7.2,86.35
STU00281,17,Male,3.82,77.6,3.8,4.5,5.5,3.94,Yes,Hybrid,Average,Poor,No,2,Low,5,85.79
STU00282,20,Male,0.76,88.2,6.1,5.4,4.6,3.47,Yes,Offline,Poor,Excellent,Yes,0,Low,8.7,53.26
STU00283,17,Male,1.46,75.4,9.3,6.5,1.8,2.48,No,Offline,Good,Good,No,3,High,6.7,69.26
STU00284,23,Male,4.55,67.1,8,4.4,7,2.94,No,Hybrid,Good,Excellent,No,0,Middle,5,84.53
STU00285,24,Male,6.52,77.6,5,7.9,4.2,3.56,Yes,Offline,Average,Excellent,Yes,2,Middle,4.3,78.16
STU00286,24,Female,4.82,75.3,8,3.3,2.7,3.2,Yes,Hybrid,Good,Excellent,Yes,2,Middle,4.3,94.13
STU00287,21,Female,5.94,78.3,7.6,5,1.1,2.88,Yes,Online,Average,Average,No,3,High,6,92.61
STU00288,24,Female,2.8,80.2,8.5,5,5.5,2.16,Yes,Offline,Poor,Excellent,Yes,1,High,6.4,72.75
STU00289,20,Female,2.32,76.9,8.5,1.8,5.9,1.5,Yes,Online,Good,Average,Yes,0,Middle,5,78.82
STU00290,24,Male,6.77,76.8,7,3.7,6.2,2.04,Yes,Offline,Poor,Poor,No,2,Middle,3.9,88.01
STU00291,19,Male,5.98,89.1,6.3,7.7,4,2.27,Yes,Offline,Average,Good,No,2,Middle,5.4,79.66
STU00292,21,Female,4.94,85.9,6.5,3.8,4.3,2.71,No,Offline,Average,Excellent,No,0,Low,3.7,82.3
STU00293,20,Male,7.56,89.6,6.6,6.6,2.4,2.52,Yes,Online,Average,Good,Yes,4,High,4.4,94.74
STU00294,22,Non-Binary,3.1,80.9,5.6,4.1,0.7,2.51,Yes,Hybrid,Average,Excellent,Yes,2,Middle,3.8,77.05
STU00295,22,Female,4.16,76.4,7.1,4.7,2.8,2.84,Yes,Online,Average,Good,No,2,Middle,4.4,75.51
STU00296,22,Female,7.05,83.1,6.8,4.6,3,2.74,Yes,Offline,Average,Average,No,1,High,2.4,91.22
STU00297,22,Non-Binary,8.68,65.9,6.2,6.2,5.2,2.99,No,Hybrid,Poor,Excellent,No,3,Low,2.8,98.6
STU00298,19,Male,5.02,69.1,3.8,6.4,4.7,2.31,No,Online,Good,Poor,No,2,Low,4.1,72.74
STU00299,24,Male,8.36,88.3,7.6,7.5,3.7,3.08,No,Offline,Average,Excellent,Yes,2,Middle,6.7,88.31
STU00300,17,Female,3.79,75.3,5.9,2.9,2.5,2.67,Yes,Online,Poor,Average,Yes,1,Middle,3.7,73.86
STU00301,20,Male,5.66,73.6,6.1,3,4.6,2.84,No,Hybrid,Average,Good,No,1,High,4.8,86.79
STU00302,19,Female,4.65,69.4,8.1,7.9,4.4,3.02,No,Offline,Average,Good,No,0,Low,4.5,61.35
STU00303,22,Male,1.82,84.4,5.9,6,4.5,2.91,Yes,Hybrid,Good,Average,No,1,Middle,5,75.53
STU00304,23,Female,5.52,68.3,8.2,2.6,9.1,3.11,Yes,Online,Average,Average,No,3,Low,4.3,91.87
STU00305,24,Female,6.87,91.9,6.8,5.9,4.2,3.69,Yes,Online,Poor,Average,No,1,Middle,1.1,92.04
STU00306,17,Female,4.7,82,4.7,7.7,4.7,3.19,Yes,Online,Average,Average,No,1,Low,3.9,60.05
STU00307,23,Male,4.86,62.9,6.7,4.6,5.1,3.24,Yes,Online,Average,Average,Yes,0,Middle,3.5,75.85
STU00308,21,Male,7.79,75,6.2,4.5,3.9,3.1,No,Offline,Poor,Good,No,2,High,1.7,95.2
STU00309,23,Female,2.5,70,7.1,4.4,2.5,3.39,No,Hybrid,Average,Good,No,3,High,4.2,89.01
STU00310,21,Male,2,85.3,6.6,5.2,4.9,2.46,No,Offline,Good,Good,Yes,0,Middle,6.4,59.82
STU00311,21,Female,3.69,85.1,7.4,1.1,4.3,2.35,No,Offline,Good,Excellent,No,3,Middle,2.2,92.65
STU00312,22,Female,2.61,75.2,7.8,6.2,3.3,3.28,Yes,Offline,Poor,Good,Yes,2,Middle,5.6,69.08
STU00313,21,Female,7.69,73.6,7.1,4.4,4.9,1.97,No,Hybrid,Average,Good,No,1,Middle,3.9,82.58
STU00314,18,Female,5.62,84.2,8.4,7.8,4.9,2.46,No,Hybrid,Good,Good,No,3,High,4.3,82.73
STU00315,20,Male,3.27,73.8,5.8,2.6,4.2,3.81,No,Online,Average,Good,No,2,High,3.2,87.77
STU00316,20,Female,3.77,92.9,6.9,4.6,3.9,3.96,Yes,Hybrid,Average,Good,No,3,High,4.2,97.91
STU00317,22,Female,10.72,73.4,7.4,6.4,5.1,3.15,Yes,Hybrid,Average,Poor,No,4,High,6.5,90.03
STU00318,18,Male,3.78,83.3,7.4,4.2,1.5,3.93,Yes,Offline,Poor,Excellent,No,2,Low,5.3,87.63
STU00319,23,Non-Binary,3.48,60.6,9,4.5,3.2,3.41,No,Online,Good,Good,No,3,Middle,5.5,99.05
STU00320,19,Male,5.61,83.5,6.6,3.3,2.5,3.03,Yes,Online,Good,Average,Yes,1,High,1.9,89.82
STU00321,23,Male,6.28,73.8,7.9,2.6,3.3,2.87,Yes,Hybrid,Poor,Good,Yes,1,High,2.9,91.6
STU00322,24,Male,5.44,82.4,6.9,4,5.4,3.41,No,Online,Average,Poor,No,2,High,4.7,92.73
STU00323,19,Female,3.18,90.7,7.1,4.7,4.2,2.46,No,Offline,Good,Average,No,0,Middle,7.8,67.49
STU00324,21,Male,2.68,78.1,5.5,5.7,3.9,2.7,No,Online,Poor,Poor,Yes,0,Middle,7.1,58.64
STU00325,17,Female,6.19,55.3,7,7.8,6.1,2.65,No,Hybrid,Average,Good,Yes,1,Low,4.6,57.66
STU00326,19,Female,4.89,59.7,6.3,3.8,4,2.92,No,Offline,Average,Good,Yes,1,Middle,4,80
STU00327,17,Male,1.72,80.6,9.7,4.8,5.5,3.52,No,Online,Average,Excellent,No,2,Middle,5.2,79.97
STU00328,20,Male,7.34,71,6.3,3.3,5.4,3.35,Yes,Hybrid,Average,Poor,No,2,High,3.8,88.69
STU00329,17,Female,6.55,68.4,7.8,9.6,2.8,2.89,No,Offline,Average,Good,Yes,3,High,3.7,76.86
STU00330,20,Male,4.52,89.7,8.8,4.4,1.3,3.22,No,Online,Average,Good,No,3,High,3.2,95.47
STU00331,18,Female,4.48,77.4,8,2.5,3.3,2.56,No,Online,Average,Average,Yes,3,Low,3.8,92.95
STU00332,18,Male,5.46,88.8,6.1,6.7,0.8,3.3,No,Offline,Good,Good,No,2,Middle,2.3,90.42
STU00333,22,Female,3.63,88.6,6.3,7.2,5.5,3.68,No,Offline,Average,Poor,No,2,Middle,6.4,75.87
STU00334,22,Female,2.3,75.7,8.7,3.3,5.5,2.83,No,Offline,Poor,Average,No,2,Low,4.7,70.28
STU00335,21,Male,5.65,80.8,5.5,6.5,7.3,2.47,No,Online,Good,Good,Yes,2,Low,4.7,78.39
STU00336,19,Male,2.12,68,7.1,8.3,4,1.61,Yes,Online,Average,Good,Yes,0,High,10,22.81
STU00337,21,Male,5.78,83.5,8.5,3.7,3.2,2.92,Yes,Hybrid,Average,Average,No,3,Low,3.2,99.7
STU00338,20,Male,2.12,79.2,5,4.1,6.2,2.39,Yes,Offline,Average,Average,Yes,1,Low,7.8,55.38
STU00339,21,Female,4.8,94.9,6,4.9,4.5,2.83,No,Offline,Average,Average,No,1,Middle,2.9,83.38
STU00340,17,Female,4.73,87.7,5.8,8.1,4.3,3.42,No,Hybrid,Average,Average,No,2,High,4.4,94.46
STU00341,20,Male,8.57,77.8,6.3,4.7,2.9,2.52,No,Offline,Average,Average,Yes,4,High,4.6,99.48
STU00342,22,Female,2.87,72.7,7.7,5,5.7,2.92,Yes,Offline,Good,Average,No,3,High,3.8,74.95
STU00343,18,Female,2.17,77.3,5.8,3.7,5.9,2.81,Yes,Online,Average,Good,Yes,0,High,5.1,69.1
STU00344,22,Male,3.71,79.4,6.2,5.1,4.1,3.06,No,Hybrid,Good,Good,No,1,Middle,3.7,91.22
STU00345,19,Male,2.75,86.8,8.3,2.4,6,2.87,No,Online,Average,Good,No,3,High,4.6,86.06
STU00346,20,Female,3.82,89.4,8.2,5.4,2.3,3.53,No,Offline,Average,Good,Yes,3,Middle,4.4,95.02
STU00347,20,Female,5.84,67.6,6.5,4,3,3.21,No,Hybrid,Average,Average,No,3,Middle,2.8,88.07
STU00348,17,Female,6.54,69.2,5.8,4.9,4.3,2.36,No,Online,Average,Poor,Yes,2,Middle,4.8,76.22
STU00349,19,Female,8.32,82.6,5.5,3.2,4.3,3.86,Yes,Online,Average,Excellent,No,2,High,5.8,99.34
STU00350,18,Male,3.53,67.5,7.3,6.4,4.2,3.04,No,Offline,Average,Poor,Yes,1,High,6.8,71.97
STU00351,23,Female,10.28,78.4,7,6.4,4,3.23,No,Hybrid,Poor,Average,No,2,Middle,5.3,88.75
STU00352,20,Female,8.96,62,7.8,3,2.4,2.81,Yes,Offline,Average,Poor,No,1,Middle,3.6,92.41
STU00353,20,Female,4.59,76.1,7.2,3.5,2.7,3.97,No,Offline,Good,Good,Yes,2,High,7.2,89.48
STU00354,17,Male,0.42,74.9,7.4,5.5,4.1,3.88,Yes,Offline,Poor,Good,No,2,Low,7.6,59.58
STU00355,21,Male,4.83,76.2,5.2,6,3.3,2.56,Yes,Offline,Average,Excellent,No,1,High,5.2,72.97
STU00356,24,Male,5.15,73,7.8,5.9,3.4,3.22,Yes,Hybrid,Average,Excellent,No,2,Middle,4.4,89.24
STU00357,18,Female,0.4,84,4.7,6.9,4.4,2.65,Yes,Online,Good,Good,No,0,Middle,6.5,41.72
STU00358,22,Male,5.15,87.9,8.8,5.6,3.9,3.5,No,Online,Average,Average,No,2,Middle,4.6,90.12
STU00359,19,Male,4.6,86.4,5.3,6.5,2.9,3.37,Yes,Online,Average,Average,Yes,2,Middle,5.7,78.58
STU00360,20,Male,3.43,76.6,6.5,2.7,1.7,3.55,No,Offline,Average,Average,No,1,High,4.8,93.55
STU00361,20,Male,6.25,76.2,5.6,3.8,5.6,3.23,No,Offline,Poor,Average,No,4,High,3.3,96.21
STU00362,22,Female,7.01,72.8,8.5,6.5,4.3,2.92,Yes,Online,Poor,Average,Yes,2,Middle,2.5,79.57
STU00363,18,Female,4.03,72.2,6.8,3.8,4.6,3.25,Yes,Online,Good,Average,Yes,1,High,4.3,91.49
STU00364,24,Female,5.46,77.6,7.8,5,4,3.6,Yes,Offline,Average,Average,No,3,Middle,5.4,85.55
STU00365,21,Male,3.69,77.6,7.7,5.8,3.1,2.82,Yes,Hybrid,Good,Average,No,2,Middle,3.4,77.4
STU00366,20,Female,3.43,77.2,5.7,6.2,1.6,2.73,Yes,Hybrid,Poor,Excellent,No,0,Middle,5,73.33
STU00367,24,Male,5.16,81.5,6,6.2,4.8,1.5,No,Online,Good,Good,No,2,Middle,7.6,65.85
STU00368,18,Male,6.05,87.5,5.5,5.2,3,3.49,No,Hybrid,Average,Excellent,Yes,3,Low,1.9,94.6
STU00369,22,Male,3.87,73,6,3,4.3,3.71,Yes,Hybrid,Poor,Average,No,0,Middle,4.5,76.21
STU00370,17,Male,0.57,77,7.8,5.8,3.3,3.82,No,Hybrid,Poor,Good,No,0,High,8,62.94
STU00371,21,Male,6.17,84.6,7.5,3.5,5.3,3.8,Yes,Offline,Poor,Average,Yes,2,Middle,4,94.08
STU00372,19,Female,1.81,81.3,7.7,4,5.6,2.96,No,Offline,Poor,Average,Yes,0,Middle,5.6,54
STU00373,20,Female,5.24,71.5,5.9,2.3,5.4,3.47,Yes,Online,Good,Average,No,2,Middle,3.8,93.38
STU00374,18,Female,8.56,67.9,5.8,6.3,5.8,2.47,No,Hybrid,Average,Excellent,No,3,Low,4.6,99.01
STU00375,17,Male,4.97,85.6,8.3,6.2,5.7,4,Yes,Hybrid,Good,Excellent,Yes,1,Middle,3.5,92.49
STU00376,19,Male,2.62,69,7.3,4.1,4.7,3.09,Yes,Hybrid,Average,Poor,Yes,2,Low,5.9,75.36
STU00377,23,Male,2.08,83.4,7.2,5.7,4.3,3.62,No,Hybrid,Good,Average,Yes,2,Low,4.3,90.46
STU00378,18,Non-Binary,7.34,69.7,6.8,6,3,2.9,No,Offline,Good,Good,Yes,1,Middle,4,97.65
STU00379,18,Female,4.97,96.4,7.6,6.5,5.7,2.62,Yes,Online,Average,Average,Yes,3,Middle,5.4,83.34
STU00380,19,Female,6.08,69.2,8.3,3.6,3.3,3.15,No,Offline,Good,Average,No,3,Low,3.8,85.77
STU00381,17,Male,6.85,97.1,6.6,5.3,6.2,2.92,Yes,Offline,Good,Average,Yes,2,Low,2.6,89.15
STU00382,23,Female,4.9,86.7,6.3,6.4,1.3,3.33,No,Hybrid,Average,Good,No,2,Low,4.4,94.52
STU00383,24,Male,4.38,93,5.2,3.5,3.3,3.03,Yes,Online,Poor,Average,No,2,Middle,4.9,73.51
STU00384,24,Female,3.11,91.5,6.6,3.6,4.1,2.42,No,Offline,Poor,Average,No,2,Low,3.3,90.71
STU00385,22,Female,0.87,84.7,5.7,5.5,4.8,2.36,No,Offline,Average,Poor,No,0,Middle,8.3,37.45
STU00386,17,Non-Binary,1.96,76.7,5.1,3.2,4.8,3.83,No,Hybrid,Average,Good,Yes,2,Middle,6.2,86.06
STU00387,21,Female,4.86,100,7.2,4.9,4.2,2.92,Yes,Hybrid,Average,Excellent,Yes,1,Middle,3.6,92.39
STU00388,20,Male,4.65,75.7,7.2,5.7,1.8,3.6,No,Offline,Average,Average,Yes,1,High,4.3,85.42
STU00389,19,Female,5.81,81.6,7,5.8,5,2.66,No,Online,Average,Excellent,No,3,Middle,2.4,86.99
STU00390,22,Female,4.75,66.7,5.1,4.5,6.4,2.72,Yes,Hybrid,Average,Excellent,Yes,1,Low,4.4,78.67
STU00391,23,Male,5.32,79.7,5.9,6.9,6.5,2.94,Yes,Online,Average,Excellent,No,1,Middle,5.4,74.43
STU00392,19,Male,6.58,85.5,6.3,3,5.4,2.89,Yes,Online,Poor,Good,No,3,High,3.9,90.83
STU00393,19,Male,3.23,73,9.3,5.2,1.1,2.87,Yes,Online,Average,Good,No,2,High,4.6,72.32
STU00394,17,Male,4.43,81.2,7.5,2.4,6,4,Yes,Offline,Average,Excellent,No,1,Middle,4.6,97.25
STU00395,20,Male,1.79,77,8.1,4.6,4.7,2.7,Yes,Offline,Average,Poor,No,0,Low,6.2,58.86
STU00396,21,Female,6.95,76.5,6.9,5.6,3.6,3.2,No,Hybrid,Poor,Good,No,2,Middle,7.8,90.79
STU00397,24,Male,5.08,85.9,5.7,10,3.5,2.46,No,Hybrid,Average,Excellent,No,1,Middle,6.1,63.3
STU00398,18,Male,5.98,88.3,9.3,9.2,3.3,3.24,No,Offline,Poor,Good,Yes,2,Middle,1,90.8
STU00399,18,Female,8.08,72.7,7.3,4.8,3.6,3.96,Yes,Online,Poor,Excellent,No,5,Middle,1.8,98.53
STU00400,19,Female,7.16,63.1,7.4,6,3.3,2.95,No,Online,Poor,Good,No,1,Low,4.6,92.63
STU00401,24,Female,4.88,84.4,8,6.1,3.5,4,No,Offline,Average,Excellent,Yes,3,Low,3.1,88.57
STU00402,24,Male,6.58,69.3,6.8,5.3,6.9,3.29,No,Hybrid,Good,Good,No,3,Middle,3.3,87.16
STU00403,20,Female,2.14,75.4,7.3,2.4,5.5,3.64,Yes,Hybrid,Good,Good,No,3,High,1.9,93.82
STU00404,23,Female,5.87,71.9,5.4,5.4,4.9,2.75,No,Hybrid,Good,Good,No,1,Low,3.6,85.84
STU00405,23,Male,5.28,89.5,7.2,2.6,3.9,3.04,Yes,Offline,Average,Excellent,No,4,Middle,4.4,88.24
STU00406,22,Male,1.76,100,5.4,6.8,5.4,3.76,Yes,Offline,Poor,Excellent,No,0,Middle,5.9,69.48
STU00407,17,Female,7.67,74.2,5.1,4.1,7,3.02,Yes,Hybrid,Average,Excellent,Yes,1,Middle,2.7,86.95
STU00408,20,Female,3.59,100,7.4,4.2,2.9,2.33,No,Online,Poor,Good,Yes,3,High,5.5,86.32
STU00409,20,Non-Binary,6.37,81.4,5.7,6.4,2.8,3.48,Yes,Offline,Average,Average,No,2,Middle,2.1,92.29
STU00410,17,Female,4.16,76.6,6.3,3.7,4.7,1.77,Yes,Hybrid,Average,Poor,No,2,Middle,6.8,58.05
STU00411,24,Female,6.99,90.7,6.9,4.7,2.6,3.22,No,Offline,Poor,Excellent,No,1,Middle,4,97.91
STU00412,23,Female,7.62,98.5,6.8,7.4,2,2.9,No,Offline,Average,Good,Yes,1,Low,1.9,99.82
STU00413,23,Male,3.34,77.6,8.5,5.7,2.9,3.83,No,Offline,Poor,Average,Yes,2,Middle,1.8,99.69
STU00414,24,Male,1.94,76.7,6.8,4,4.3,2.94,Yes,Offline,Average,Average,No,2,Middle,5.4,77.07
STU00415,23,Male,4.74,97.9,7.6,4.3,4.7,3.59,No,Online,Average,Excellent,Yes,2,Low,3.3,88.61
STU00416,19,Female,6.7,88.4,7.9,1.1,3.7,2.98,No,Offline,Poor,Excellent,Yes,2,Middle,3.4,95.01
STU00417,20,Female,4.26,52.5,5,8.2,4.9,3.64,No,Offline,Average,Excellent,No,3,Low,6,75.73
STU00418,18,Female,3.77,78.2,5.2,6.3,3.6,3.27,No,Hybrid,Average,Good,Yes,3,Low,4.8,88.31
STU00419,17,Male,5.98,72,7.4,2.5,2.9,3.83,Yes,Offline,Good,Average,No,2,High,2.2,96.35
STU00420,23,Female,1.45,74.1,6.3,9.6,7.1,2.75,No,Online,Average,Average,Yes,0,Low,7.2,41.06
STU00421,22,Male,3.67,80.9,5.6,5.8,4.1,2.34,No,Offline,Poor,Poor,Yes,0,Middle,3.6,74.54
STU00422,23,Male,2.23,75.1,7.9,1,4.7,2.66,No,Hybrid,Good,Excellent,No,3,High,4.7,99
STU00423,23,Female,5.59,75.8,7.4,6.5,2,3.42,No,Offline,Good,Poor,No,3,Low,5.8,97.12
STU00424,21,Female,3.53,99.9,6.4,4.5,4.9,3.08,No,Online,Average,Good,Yes,2,Middle,2.8,89.59
STU00425,19,Non-Binary,2.77,63.9,7.7,5.4,1.1,2.42,No,Offline,Good,Good,No,1,Middle,5.4,67.92
STU00426,17,Male,4.29,81.3,3.7,3.1,5.5,2.88,No,Offline,Poor,Good,Yes,0,Middle,6.4,74.8
STU00427,21,Female,2.06,85.5,6.8,2.5,7.5,2.86,No,Hybrid,Good,Excellent,No,2,Middle,5,75.42
STU00428,21,Male,4.97,65.7,8.1,6.6,2.8,2.42,Yes,Online,Good,Poor,Yes,3,Middle,6.3,68.88
STU00429,22,Male,3.64,68.7,7.7,4.2,3.3,2.23,Yes,Offline,Average,Good,No,0,Low,4.3,85.93
STU00430,20,Female,4.25,68.7,7,5.1,5.4,2.74,No,Online,Good,Poor,No,1,Low,3.9,67.65
STU00431,22,Female,3.57,88,8.4,9.8,2.3,2.68,Yes,Hybrid,Average,Poor,Yes,0,Middle,5.3,73.76
STU00432,20,Female,6.82,69.2,7.7,3.7,2.6,3.52,No,Hybrid,Good,Good,Yes,0,Low,5.8,88.54
STU00433,20,Male,4.78,84.6,6.5,4.9,3.6,2.24,Yes,Hybrid,Average,Poor,No,0,High,5.1,80.37
STU00434,17,Female,6.05,68.1,7.2,4.6,4.5,3.41,Yes,Online,Average,Good,Yes,2,Middle,6.3,91.52
STU00435,23,Male,5.96,67.5,7.8,4.1,6.2,2.51,No,Offline,Poor,Good,Yes,2,Low,2.5,73.06
STU00436,17,Female,3.39,84,7.5,6.4,3,2.36,No,Online,Average,Poor,Yes,3,Low,4.6,89.08
STU00437,19,Male,6.14,87.7,6.3,3.4,4.9,2.86,No,Hybrid,Average,Poor,No,2,Middle,2.6,95.85
